facility_id,facility_name,facility_type,capacity_numeric,capacity_unit,region,licence_issue_date,inspection_date,latitude,longitude,remarks,date_anomaly
16.0,Smith-Carlson Clinic,Clinic,39.0,beds,St. Andrew,2017-04-22,2024-05-17,13.27582,-58.86276,Reinspection due,False
9400.0,"Campbell, Jones and Larson Clinic NewLine",Polyclinic,471.0,units,Christ Church,2019-11-18,2025-02-25,12.72946,-59.07202,,False
9397.0,St. Johnson-Morris Infirmary,Community Health Centre,10.0,beds,St. Lucy,2024-05-05,2019-12-07,12.71626,-59.03574,,True
9393.0,Brown-Vang,Hospital,165.0,units,St. James,2023-02-21,2023-03-25,13.10361111111111,-59.217222222222226,Reinspection due,False
,Vang Inc Polyclinic,Health Centre,27.0,cots,St. Michael,2018-09-11,2019-06-26,13.25657,-58.79464,Good,False
9384.0,Vaughn-Gray St.Peter,Health Centre,178.0,units,St. Peter,2017-08-04,2025-01-24,13.16154,-58.79924,Good,False
,"St. Sanchez, Daniels and Mclean",Health Centre,464.0,cots,St. James,2025-08-05,2023-11-30,13.25926,-58.80139,Needs upgrade,True
9379.0,"Bradford,-Garcia-and-Drake",Hospital,3.0,beds,St. Andrew,2023-04-18,2022-07-01,13.222,-59.06948,Good,True
9378.0,Booth and Sons Medical Center St. John,Polyclinic,376.0,capacity,St. John,2020-10-13,2024-04-12,12.94064,-59.08629,Good,False
9376.0,Bradley Inc,Hospital,10.0,beds,St. Peter,2021-03-24,2023-06-29,12.706944444444444,-58.89333333333333,Reinspection due,False
9370.0,Ho-PLC Infirmary,Clinic,267.0,beds,St. Peter,2023-10-22,2020-10-03,13.13715,-58.95627,Good,True
9360.0,Foster-and-Sons Hosp.,Hospital,10.0,beds,St. John,2024-09-25,2023-06-09,13.11766,-58.70769,Good,True
289289.0,Wilson and Sons Hosp.,Hospital,272.0,beds,Christ Church,2025-12-11,2023-07-09,13.19908,-59.22492,Follow-up 2023,True
99846.0,Martin-Brown,Hospital,332.0,beds,St. James,2022-02-14,2023-12-08,13.02861,-58.75787,,False
,Rivera LLC,Health Centre,6.0,beds,St. Lucy,2019-12-05,2019-03-24,13.03333,-59.27098,,True
215.0,Bautista-Wilson Health Centre,Polyclinic,10.0,beds,St. Lucy,2020-09-17,2021-01-19,13.09899,-58.72884,Follow-up 2023,False
,Cervantes Ltd,Clinic,20.0,cots,St. Michael,2025-01-07,2024-09-21,13.07802,-59.27196,Reinspection due,True
,Brown Ltd Hosp.,Clinic,227.0,patients,St. Andrew,2025-12-30,2022-01-03,12.85592,-58.94054,Needs upgrade,True
9327.0,St. Michael Inc,Hospital,438.0,beds,St. George,2017-10-17,2021-11-19,13.28277777777778,-58.897777777777776,,False
41395.0,Garrett Group Health Centre,Health Centre,137.0,capacity,St. Lucy,2023-07-30,2024-03-10,13.23487,-58.9025,Needs upgrade,False
9322.0,"St. Fletcher, Richard and Hart Clinic NewLine",Hospital,246.0,beds,St. Joseph,2020-09-21,2025-05-23,12.96908,-59.24151,Reinspection due,False
,Hernandez LLC ST.,Polyclinic,197.0,beds,St. Michael,2025-06-11,2025-06-01,13.06383,-59.12433,Needs upgrade,True
,St. Castillo-Duran Clinic,Polyclinic,254.0,beds,St. Joseph,2021-07-13,2019-03-04,13.04924,-58.70402,,True
9312.0,Green-Johnson Hosp.,Clinic,291.0,beds,St. Andrew,2024-06-23,2020-12-16,12.9122,-59.14206,,True
9312.0,Green-Johnson Hospital,Clinic,291.0,beds,St. Andrew,2024-06-23,2020-12-16,12.9122,-59.14206,,True
9311.0,st. Kelly-Mcfarland,Health Centre,12.0,beds,St. Andrew,2016-08-21,2020-05-23,12.87807,-58.94863,Follow-up 2023,False
773.0,"Young,-Foley-and-Andersen Health Centre",Health Centre,10.0,beds,St. John,2024-05-02,2022-07-25,12.83588,-58.76903,Good,True
9308.0,Rollins-Gutierrez,Health Centre,231.0,beds,Christ Church,2024-11-21,2021-10-05,12.82086,-59.12727,Needs upgrade,True
9306.0,Jones and Sons Hosp. St.John,Hospital,28.0,units,St. John,2021-03-18,2020-12-05,13.14885,-59.12633,Reinspection due,True
9306.0,Jones and Sons Hospital St.John,Hospital,28.0,units,St. John,2021-03-18,2020-12-05,13.14885,-59.12633,Reinspection due,True
9299.0,"Ayers,-Gordon-and-Burnett Medical Center",Hospital,337.0,beds,St. Joseph,2016-01-23,2021-12-16,13.286388888888888,-59.29944444444444,Reinspection due,False
19564.0,Jennings Inc Polyclinic,Health Centre,402.0,beds,St. John,2022-08-13,2022-07-03,13.106944444444444,-58.95916666666667,,True
,Wood Ltd Medical Center ST.,Community Health Centre,282.0,patients,St. Lucy,2016-08-23,2020-09-30,13.017222222222223,-58.934999999999995,Reinspection due,False
,Vasquez-Deleon,Hospital,268.0,beds,St. Michael,2024-09-21,2023-05-22,12.7327,-58.82951,,True
239.0,"Henry, Sharp and Mcguire Health Centre ST.",Clinic,393.0,beds,St. John,2025-02-22,2024-09-01,12.94138888888889,-58.719722222222224,Reinspection due,True
39827.0,St. Foster-Jones Infirmary,Health Centre,160.0,capacity,St. John,2022-10-07,2021-06-05,12.84998,-59.06339,Reinspection due,True
234.0,Thomas Ltd Polyclinic,Polyclinic,197.0,beds,St. George,2019-01-11,2019-09-03,13.10651,-58.94891,,False
231.0,"Oliver,-Henderson-and-Allen Hospital",Health Centre,103.0,beds,St. James,2022-06-25,2024-07-20,12.82374,-58.73416,Good,False
995.0,"Patterson, Johnson and Richards",Clinic,395.0,cots,St. Peter,2020-10-23,2018-05-03,13.004722222222222,-58.72027777777778,Reinspection due,True
229.0,St Palmer Group Polyclinic,Hospital,10.0,beds,St. Peter,2016-02-12,2023-07-24,13.07905,-58.86479,Needs upgrade,False
9295.0,Woods-Smith,Health Centre,9.0,beds,St. George,2016-10-20,2020-10-18,13.08749,-59.14339,,False
9294.0,Ochoa-Inc Medical Center,Hospital,10.0,beds,St. Joseph,2019-02-15,2025-07-16,12.84888888888889,-59.0075,Reinspection due,False
9280.0,Wheeler-Sharp Hosp.,Hospital,53.0,beds,St. James,2025-01-04,2024-01-10,13.2049,-58.96749,Reinspection due,True
9276.0,St. Brown-Anderson,Polyclinic,454.0,cots,St. John,2024-04-07,2022-08-13,13.24554,-59.06582,,True
9274.0,"Hernandez, Glover and Horton Hosp.",Polyclinic,452.0,capacity,St. James,2021-12-27,2020-07-23,12.77713,-58.93464,Follow-up 2023,True
71273.0,Williams Group Hosp. ST.,Hospital,412.0,cots,St. Joseph,2018-03-02,2025-12-16,13.29543,-58.93946,,False
9270.0,St. Gould-Group Infirmary,Hospital,74.0,beds,St. George,2020-03-31,2021-06-29,12.83867,-59.07535,Good,False
,St. Patterson-Johnson Clin.,Hospital,327.0,beds,St. Michael,2023-04-22,2025-07-05,12.843333333333334,-58.89833333333333,,False
,St. Patterson-Johnson Clinic,Hospital,327.0,beds,St. Michael,2023-04-22,2025-07-05,12.843333333333334,-58.89833333333333,,False
,"Petersen, Hardin and Rodriguez Hosp.",Clinic,52.0,beds,St. John,2021-02-15,2018-07-14,13.04453,-59.16238,Good,True
251.0,St. Davis LLC Polyclinic,Health Centre,378.0,cots,St. James,2020-10-19,2024-11-26,12.91238,-59.19373,Good,False
249.0,Blackburn-Garrett Hospital,Community Health Centre,42.0,cots,Christ Church,2020-11-02,2018-02-11,13.06359,-59.18586,,True
,Montgomery-Martinez Hosp. St.Lucy,Hospital,75.0,beds,St. Lucy,2024-11-08,2018-11-20,13.0231,-59.15176,,True
,"Petersen, Hardin and Rodriguez Hospital",Clinic,52.0,beds,St. John,2021-02-15,2018-07-14,13.04453,-59.16238,Good,True
65744.0,Mcdonald-Carter Clinic,Community Health Centre,87.0,capacity,St. George,2017-02-03,2023-02-19,13.17827,-58.84748,Needs upgrade,False
9418.0,"Ritter,-Yang-and-Diaz",Health Centre,139.0,cots,Christ Church,2025-05-18,2024-02-10,13.11398,-59.16945,Good,True
9257.0,Mejia-Hoffman Infirmary,Health Centre,9.0,beds,Christ Church,2023-07-25,2019-06-16,12.8779,-58.72353,Good,True
9256.0,Sullivan Group Health Centre,Polyclinic,356.0,beds,St. George,2025-11-14,2020-06-09,13.04334,-58.88497,Follow-up 2023,True
9246.0,Moore PLC Infirmary,Health Centre,448.0,beds,St. James,2016-08-18,2024-10-25,13.238333333333333,-59.178888888888885,Follow-up 2023,False
64120.0,Hill LLC Medical Center,Clinic,10.0,beds,St. George,2021-05-14,2025-04-27,13.17476,-58.98847,Needs upgrade,False
9240.0,White-Smith Medical Center St.Joseph,Health Centre,220.0,capacity,St. Joseph,2016-03-30,2018-09-05,12.93895,-59.28187,Good,False
268.0,st. Lane-Hughes Hospital,Polyclinic,130.0,patients,St. Michael,2025-01-29,2020-08-11,13.22022,-58.99185,Needs upgrade,True
263.0,Morgan-Monroe ST.,Health Centre,285.0,patients,St. Michael,2024-05-15,2025-02-15,12.993055555555555,-59.035555555555554,Follow-up 2023,False
,"Gordon, Cooley and Day Hosp.",Health Centre,484.0,beds,Christ Church,2019-06-25,2019-08-24,12.73528,-59.06767,Follow-up 2023,False
,"Sanders, Hughes and Lawson Infirmary St.Peter",Health Centre,253.0,beds,St. Peter,2021-08-31,2019-10-22,12.95668,-59.27602,Follow-up 2023,True
9237.0,Miles-Sherman Medical Center,Community Health Centre,10.0,beds,St. Lucy,2022-06-27,2020-10-11,13.14157,-59.20345,Follow-up 2023,True
599221.0,st. Johns LLC Polyclinic,Clinic,325.0,beds,St. Andrew,2023-03-03,2024-02-25,13.04662,-58.84571,,False
,Powell-Garrison Health Centre ST.,Hospital,483.0,units,St. James,2017-09-26,2018-03-02,13.210277777777778,-59.175,,False
553.0,St. Bowman-Lee Hosp.,Community Health Centre,300.0,units,St. Lucy,2025-11-01,2022-09-10,12.8748,-58.71057,,True
,Stark Ltd Hospital,Health Centre,177.0,capacity,St. Andrew,2024-07-08,2021-04-18,13.061944444444444,-58.85305555555556,Reinspection due,True
868.0,"St. Robinson, James and Newman",Health Centre,324.0,beds,St. George,2024-12-07,2024-04-20,12.90638888888889,-58.89972222222222,Reinspection due,True
43.0,Medina-Walker Clinic,Clinic,156.0,patients,St. Joseph,2023-03-07,2021-09-18,12.95992,-58.89441,Reinspection due,True
330.0,Robertson Inc,Polyclinic,10.0,beds,St. Peter,2020-09-15,2024-02-09,13.29939,-59.15354,,False
,Bowman-Nash,Clinic,424.0,cots,St. Peter,2022-08-06,2019-02-23,13.14339,-59.17059,Needs upgrade,True
281.0,"Lynch, Jones and Estrada Infirmary",Hospital,420.0,cots,St. James,2020-04-05,2019-07-20,12.847222222222223,-59.26638888888889,,True
,St. Rodriguez LLC,Health Centre,347.0,beds,St. Lucy,2019-05-09,2023-12-15,13.15146,-59.23034,Reinspection due,False
7888.0,White LLC Clinic,Clinic,20.0,capacity,St. Andrew,2017-08-06,2020-03-23,13.20439,-58.70947,Good,False
,"Johnson,-Thomas-and-Floyd Infirmary",Health Centre,10.0,beds,St. John,2024-02-13,2021-12-23,12.92674,-59.17478,,True
,"Calderon, George and Gonzales Medical Center",Health Centre,140.0,beds,Christ Church,2016-07-12,2024-11-25,12.84039,-59.16396,Reinspection due,False
273.0,"Joyce,-Williams-and-Rodriguez Hospital",Community Health Centre,350.0,cots,St. Peter,2023-11-22,2020-04-09,13.02106,-58.75282,Good,True
,Evans-Fernandez Health Centre,Health Centre,347.0,beds,St. Peter,2022-10-01,2024-08-26,12.83567,-59.21623,Good,False
9203.0,Robinson-Robertson Clinic St. John,Clinic,266.0,patients,St. John,2020-01-11,2018-02-10,12.70254,-59.22095,Follow-up 2023,True
9202.0,"Perry, Nelson and Long Infirmary St.John",Health Centre,433.0,patients,St. John,2019-06-18,2020-02-24,12.79,-59.08305555555556,Follow-up 2023,False
13.0,Clark-and-Sons,Community Health Centre,246.0,cots,St. John,2016-10-16,2019-07-31,13.261944444444444,-58.75083333333333,Follow-up 2023,False
551.0,Rose Ltd Infirmary,Health Centre,310.0,beds,St. Andrew,2016-09-17,2020-03-21,13.13097,-58.83678,Good,False
9185.0,"St. Clayton, Thompson and Andrews Polyclinic",Polyclinic,51.0,beds,St. Michael,2024-01-11,2018-12-11,12.85129,-59.24989,Follow-up 2023,True
7437.0,Reid-Cooper Infirmary,Health Centre,363.0,beds,St. George,2017-11-29,2019-01-19,13.26503,-59.01495,Follow-up 2023,False
,Murphy-Rodriguez Polyclinic,Health Centre,382.0,units,St. George,2016-06-10,2020-04-15,12.79787,-59.21414,Reinspection due,False
292.0,Garcia LLC Hosp.,Polyclinic,349.0,beds,St. Andrew,2019-09-15,2018-07-14,12.74465,-58.75414,Reinspection due,True
85.0,"Boyd,-Davis-and-Elliott Medical Center",Polyclinic,146.0,units,St. Peter,2024-11-13,2024-06-01,13.05313,-58.87985,Needs upgrade,True
287.0,Tanner Ltd Medical Center,Polyclinic,170.0,cots,St. Peter,2016-11-13,2023-05-11,12.75284,-58.93762,Reinspection due,False
9177.0,Stewart Ltd NewLine,Hospital,290.0,units,St. Peter,2024-12-26,2025-08-30,12.814166666666667,-59.095555555555556,,False
9175.0,"St. Davis,-Doyle-and-Brown Clinic",Hospital,176.0,beds,St. Joseph,2020-08-15,2025-01-26,12.923055555555555,-59.00194444444445,Follow-up 2023,False
9174.0,Smith-Roberts Medical Center St.James,Polyclinic,194.0,beds,St. James,2019-12-18,2022-07-07,13.21107,-59.14502,,False
,Duarte-Moss,Hospital,200.0,patients,St. Andrew,2018-12-09,2020-07-12,13.02314,-58.84516,Reinspection due,False
9169.0,"Nichols, Smith and Wilson Hosp.",Health Centre,246.0,capacity,St. Lucy,2016-12-30,2022-05-27,13.14177,-59.16491,Needs upgrade,False
,Carrillo-Leonard Hosp.,Hospital,10.0,beds,St. Peter,2025-04-17,2024-05-16,12.94123,-59.01788,Needs upgrade,True
9163.0,Owen PLC Medical Center,Health Centre,208.0,capacity,St. Joseph,2017-02-04,2024-01-17,13.076,-58.97933,Reinspection due,False
,Duran-Gray,Polyclinic,102.0,cots,St. Joseph,2022-05-25,2019-12-25,12.84757,-58.75203,Follow-up 2023,True
,Powell Group,Clinic,385.0,beds,St. George,2021-02-25,2020-09-02,13.24218,-59.00739,Follow-up 2023,True
,Higgins-Farmer Hosp.,Hospital,257.0,beds,St. Joseph,2024-03-30,2019-08-10,12.758888888888889,-59.217222222222226,,True
,Johnson PLC Health Centre,Hospital,10.0,beds,St. Andrew,2020-08-27,2025-01-16,12.86054,-58.74894,Good,False
,Fernandez-Farrell,Health Centre,476.0,capacity,St. Peter,2024-06-18,2021-08-21,12.783055555555556,-58.93861111111111,Needs upgrade,True
,Nelson-Inc Infirmary christ,Clinic,366.0,beds,Christ Church,2016-04-05,2023-12-10,13.09784,-58.82883,Reinspection due,False
,St. Thomas PLC Health Centre,Polyclinic,188.0,beds,St. Michael,2025-03-27,2019-12-26,12.89151,-59.27773,Reinspection due,True
9147.0,St. Taylor Inc Clinic,Health Centre,93.0,patients,St. Andrew,2018-01-30,2025-05-14,13.001944444444444,-58.754444444444445,Good,False
154.0,Pruitt and Sons Infirmary,Polyclinic,168.0,units,St. Andrew,2018-01-13,2022-09-03,13.257777777777777,-58.719166666666666,,False
,St Miles-Kaiser Hosp.,Hospital,480.0,units,St. Andrew,2024-02-16,2023-06-15,12.979722222222222,-58.742222222222225,Follow-up 2023,True
,St Miles-Kaiser Hospital,Hospital,480.0,units,St. Andrew,2024-02-16,2023-06-15,12.979722222222222,-58.742222222222225,Follow-up 2023,True
9136.0,Sandoval-Smith ST.,Health Centre,495.0,beds,St. George,2021-01-13,2024-02-19,12.716666666666667,-59.24166666666667,Needs upgrade,False
9135.0,"Carter, Baldwin and Rodriguez Medical Center",Health Centre,245.0,capacity,St. John,2021-09-26,2022-01-13,12.84,-58.83833333333334,Needs upgrade,False
281.0,"Bush,-Chan-and-Cole",Polyclinic,10.0,beds,Christ Church,2016-04-30,2022-09-13,13.11333,-58.71514,Follow-up 2023,False
9126.0,Barry Inc St. Andrew,Hospital,213.0,patients,St. Andrew,2017-12-29,2025-03-16,13.10524,-58.82999,Follow-up 2023,False
1.0,Hamilton-Benson,Clinic,444.0,cots,St. George,2024-05-13,2023-01-27,12.78321,-59.18358,Good,True
9116.0,Medina Inc Infirmary,Health Centre,10.0,beds,St. Andrew,2023-10-02,2021-11-06,12.70024,-58.94235,Needs upgrade,True
9115.0,Evans LLC,Hospital,255.0,capacity,Christ Church,2018-01-13,2019-05-13,13.29661,-59.13961,Follow-up 2023,False
,"Kirby, Cooper and Keller Polyclinic ChristChurch",Polyclinic,202.0,beds,Christ Church,2017-11-19,2024-10-17,13.22784,-59.17755,Follow-up 2023,False
,"Nelson, Tucker and Estes",Community Health Centre,127.0,capacity,St. John,2020-07-19,2024-08-30,12.91303,-59.29983,Reinspection due,False
326.0,St. Bernard-Simpson Health Centre,Health Centre,383.0,units,St. Andrew,2020-03-22,2025-06-17,13.193055555555556,-58.86222222222222,Needs upgrade,False
,Dixon Ltd Polyclinic Christ,Clinic,361.0,cots,Christ Church,2024-04-29,2018-03-23,12.873611111111112,-59.01138888888889,Reinspection due,True
317.0,"St. Rivera,-Hernandez-and-Murphy",Health Centre,12.0,capacity,St. Joseph,2023-06-22,2020-10-30,12.90553,-59.28329,Needs upgrade,True
9100.0,"Navarro, Taylor and Wilson",Polyclinic,437.0,capacity,St. Peter,2018-06-15,2023-11-11,12.92151,-58.78648,,False
,"Landry, Miller and Johnson",Clinic,10.0,beds,St. Lucy,2025-01-06,2023-04-12,12.7908,-58.85786,,True
,Greer-Ltd Infirmary,Health Centre,175.0,beds,St. Joseph,2020-06-28,2025-09-11,12.818888888888889,-58.77833333333333,Follow-up 2023,False
9087.0,"Frederick, Anderson and Pittman Polyclinic ST.",Clinic,184.0,beds,St. John,2018-08-29,2018-08-22,13.26314,-59.19844,,True
9086.0,St. Arellano Group Medical Center,Health Centre,342.0,beds,St. Joseph,2020-01-27,2019-08-27,13.100555555555555,-58.86138888888889,Needs upgrade,True
,Evans-Roach,Polyclinic,10.0,beds,St. George,2025-09-28,2024-11-05,12.96928,-59.16835,Follow-up 2023,True
9082.0,St. Shelton Ltd,Polyclinic,398.0,beds,St. Lucy,2025-07-07,2023-06-11,13.03469,-59.19199,Follow-up 2023,True
9071.0,"st. Fleming, Ferguson and Rangel Medical Center",Health Centre,57.0,capacity,St. James,2017-09-03,2022-03-08,12.80531,-58.87685,Reinspection due,False
,Hernandez-Harris,Health Centre,402.0,units,St. Peter,2025-07-25,2020-09-16,13.1741,-59.0118,Follow-up 2023,True
,"Poole, Colon and Bird Infirmary St.John",Health Centre,362.0,patients,St. John,2025-10-20,2019-03-12,13.041666666666666,-58.96888888888889,Good,True
9061.0,"Sanchez,-Robertson-and-Richards Clinic ST.",Polyclinic,156.0,capacity,St. Peter,2025-05-09,2020-07-21,12.92898,-59.08196,Follow-up 2023,True
25.0,"st. Cook, Harvey and Fleming Medical Center",Polyclinic,87.0,capacity,St. Joseph,2025-11-09,2023-03-08,13.04966,-58.95858,Follow-up 2023,True
9057.0,st. Calderon LLC,Clinic,300.0,patients,St. James,2019-11-04,2021-11-02,13.23501,-58.95858,Needs upgrade,False
9056.0,"Tran, Carter and Washington Clinic",Polyclinic,10.0,beds,St. Michael,2022-12-06,2022-09-16,12.70764,-59.24842,Reinspection due,True
9051.0,"Mcbride, Collins and White Polyclinic ST.",Hospital,359.0,units,St. John,2017-01-12,2025-02-07,13.01725,-58.96729,Needs upgrade,False
341.0,"St. Harper, Russell and Manning Polyclinic",Health Centre,102.0,beds,St. Lucy,2025-07-26,2020-11-09,12.87241,-59.07582,Reinspection due,True
340.0,Odom-Inc,Hospital,127.0,beds,Christ Church,2019-04-13,2020-04-21,12.81452,-59.20638,Needs upgrade,False
338.0,Moreno PLC hcruhC,Polyclinic,10.0,beds,Christ Church,2017-03-10,2024-09-25,13.00152,-59.00327,Good,False
9048.0,Bishop-Inc,Community Health Centre,418.0,beds,St. John,2018-11-13,2020-05-21,13.23531,-59.10401,Good,False
9044.0,"Hughes,-Castillo-and-Macdonald Hosp.",Community Health Centre,10.0,beds,Christ Church,2018-07-06,2020-07-06,13.21993,-59.05107,Reinspection due,False
9035.0,"Walker, Ortiz and Miller",Polyclinic,237.0,cots,Christ Church,2025-06-20,2023-01-20,12.93678,-59.08594,Needs upgrade,True
9033.0,Miller-Clark,Polyclinic,10.0,beds,St. George,2019-07-14,2019-10-07,12.84195,-58.76415,Good,False
,Mckinney-Fisher,Clinic,362.0,cots,St. Andrew,2024-12-20,2019-07-28,13.07005,-59.09905,Reinspection due,True
9028.0,Bernard-Inc Hosp.,Health Centre,140.0,capacity,St. George,2020-08-25,2023-01-31,13.18131,-58.8691,Good,False
,Mcgee-Soto Infirmary,Hospital,365.0,beds,St. Michael,2023-02-11,2021-11-19,12.88441,-59.23127,,True
9024.0,Robinson Group Medical Center christ,Clinic,320.0,beds,Christ Church,2024-10-23,2023-01-21,13.2254,-59.28595,Reinspection due,True
9022.0,Bernard-Clark Medical Center,Hospital,128.0,patients,St. John,2025-07-26,2022-11-12,12.996666666666666,-58.93444444444444,,True
9021.0,"Nichols, Castillo and Booth Health Centre",Health Centre,429.0,patients,St. John,2018-08-28,2020-02-18,12.963055555555554,-58.88194444444444,Follow-up 2023,False
9020.0,Ruiz-Gallagher Infirmary,Hospital,372.0,beds,St. Lucy,2021-07-14,2024-04-09,12.979444444444445,-59.08027777777778,Follow-up 2023,False
419008.0,Noble-Glenn ST.,Polyclinic,452.0,beds,St. Joseph,2024-07-26,2022-05-26,12.9922,-58.7839,Good,True
939.0,"Woodard,-Wilson-and-Norton Hospital",Health Centre,327.0,beds,Christ Church,2021-06-21,2025-08-23,13.24965,-58.9293,,False
,"Harris,-Rodriguez-and-Larson Clinic",Hospital,297.0,beds,St. George,2025-01-16,2019-03-23,13.02596,-58.75689,Reinspection due,True
,Maddox-Fox,Hospital,321.0,beds,St. Peter,2016-02-21,2023-08-13,13.22986,-58.73262,,False
,Bryant-Wilson Health Centre,Health Centre,449.0,capacity,Christ Church,2023-10-03,2025-09-12,12.90091,-59.26057,,False
,St. Underwood-Cain Infirmary,Hospital,446.0,cots,St. John,2017-09-11,2020-05-19,12.80195,-58.86734,Needs upgrade,False
95184.0,"Morris, Vargas and Hensley CHRIST",Clinic,231.0,units,Christ Church,2022-06-25,2024-02-16,12.88889,-58.95403,Needs upgrade,False
4459.0,Mack-Roberts Clinic,Clinic,350.0,capacity,St. Andrew,2018-08-19,2023-10-20,13.14926,-58.94187,Needs upgrade,False
